name,status,species,gender,location,location_type,dimension,episode,air_date
Floaty Non-Gasm Brotherhood Member,Dead,Alien,Male,Tickets Please Guy Nightmare,Nightmare,Replacement Dimension,S04E06,"May 3, 2020"
Floaty Non-Gasm Brotherhood Member Friend,Dead,Alien,Female,Tickets Please Guy Nightmare,Nightmare,Replacement Dimension,S04E06,"May 3, 2020"
Abradolf Lincler,Alive,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Biblesaurus,Alive,Animal,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Birdperson,Alive,Alien,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Cats Fan,Alive,Alien,Female,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Christmas Storyteller,Alive,Alien,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Cookies Guy,Alive,Human,Male,Morty’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Crossy,Alive,unknown,Genderless,Ricks’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Female Scorpion,Dead,Animal,Female,Morty’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Floaty Bloody Man’s Daughter,Dead,Human,Female,Tickets Please Guy Nightmare,Nightmare,Replacement Dimension,S04E06,"May 3, 2020"
Goomby,Alive,Alien,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Hairspray Fan,Alive,Alien,Female,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Jesus Christ,Alive,Human,Male,Ricks’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Josh,Dead,Human,Male,Tickets Please Guy Nightmare,Nightmare,Replacement Dimension,S04E06,"May 3, 2020"
Josh's Sister,Dead,Human,Female,Tickets Please Guy Nightmare,Nightmare,Replacement Dimension,S04E06,"May 3, 2020"
Leah,Alive,unknown,Female,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Marcus,Alive,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Mike Johnson,Alive,Human,Male,Morty’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Mr. Celery & Friends,Alive,unknown,Genderless,Ricks’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Musical Fan,Alive,Alien,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Phantom of the Opera Fan,Alive,Alien,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Phoenixperson,Alive,Alien,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Private Smith,unknown,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Professor Sanchez,Dead,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Ramamama Lord,Alive,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Ruth Bader Ginsburg,Alive,Human,Female,Morty’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Sarge,Alive,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Shrek The Musical Fan,Alive,Alien,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Snuffles,Alive,Animal,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Storylord,Alive,Human,Male,Ricks’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Tammy Guetermann,Alive,Human,Female,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
The Concept of Time,Alive,unknown,Genderless,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Beth Smith,Alive,Human,Female,Morty’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Summer Smith,Alive,Human,Female,Morty’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Morty Smith,Alive,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Rick Sanchez,Alive,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Train Cop,Dead,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Train Cops,Alive,Human,Female,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Train Cops Instructor,Dead,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Darth Poopybutthole,Alive,Poopybutthole,Male,Ricks’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Evil Morty,Alive,Human,Male,Ricks’s Story,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Morty’s Disguise,Alive,Human,Female,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Rick’s Disguise,Alive,Human,Male,Story Train,Diegesis,Replacement Dimension,S04E06,"May 3, 2020"
Uncle Nibbles,Dead,Alien,Male,Tickets Please Guy Nightmare,Nightmare,Replacement Dimension,S04E06,"May 3, 2020"
Angry Glorzo,Dead,Alien,Male,Glorzo Asteroid,Asteroid,Replacement Dimension,S04E07,"May 10, 2020"
Bruce,Dead,Alien,Male,Glorzo Asteroid,Asteroid,Replacement Dimension,S04E07,"May 10, 2020"
Council of Glorzos Member,Dead,Alien,Male,Glorzo Asteroid,Asteroid,Replacement Dimension,S04E07,"May 10, 2020"
Council of Glorzos Member,Dead,Alien,Male,Glorzo Asteroid,Asteroid,Replacement Dimension,S04E07,"May 10, 2020"
Old Glorzo,Dead,Alien,Male,Glorzo Asteroid,Asteroid,Replacement Dimension,S04E07,"May 10, 2020"
Shane,unknown,Alien,Male,Glorzo Asteroid,Asteroid,Replacement Dimension,S04E07,"May 10, 2020"
Steve,Dead,Alien,Male,Glorzo Asteroid,Asteroid,Replacement Dimension,S04E07,"May 10, 2020"
Troy,Dead,Alien,Male,Glorzo Asteroid,Asteroid,Replacement Dimension,S04E07,"May 10, 2020"
Crystal Dealers Boss,Dead,Alien,Male,Alien Acid Plant,Acid Plant,Replacement Dimension,S04E08,"May 17, 2020"
Crystal Dealer,Dead,Alien,Male,Alien Acid Plant,Acid Plant,Replacement Dimension,S04E08,"May 17, 2020"
Crystal Dealer,Dead,Alien,Male,Alien Acid Plant,Acid Plant,Replacement Dimension,S04E08,"May 17, 2020"
Crystal Dealer,Dead,Alien,Male,Alien Acid Plant,Acid Plant,Replacement Dimension,S04E08,"May 17, 2020"
SWAT Officer,Dead,Human,Male,Merged Universe,Dimension,Merged Dimension,S04E08,"May 17, 2020"
Plane Crash Survivor,unknown,Human,Female,Near-Duplicate Reality,Reality,Unknown dimension,S04E08,"May 17, 2020"
Plane Crash Survivor,unknown,Human,Male,Near-Duplicate Reality,Reality,Unknown dimension,S04E08,"May 17, 2020"
Heroine Keith,Alive,Human,Male,Merged Universe,Dimension,Merged Dimension,S04E08,"May 17, 2020"
Impervious to Acid SWAT Officer,Dead,Human,Male,Merged Universe,Dimension,Merged Dimension,S04E08,"May 17, 2020"
Johnny Carson,Alive,Human,Male,Merged Universe,Dimension,Merged Dimension,S04E08,"May 17, 2020"
Sonia Sotomayor,Alive,Human,Female,Merged Universe,Dimension,Merged Dimension,S04E08,"May 17, 2020"
Morty’s Father-in-law,Alive,Human,Male,Near-Duplicate Reality,Reality,Unknown dimension,S04E08,"May 17, 2020"
Morty’s Mother-in-law,Alive,Human,Female,Near-Duplicate Reality,Reality,Unknown dimension,S04E08,"May 17, 2020"
Morty’s Girlfriend,Alive,Human,Female,Merged Universe,Dimension,Merged Dimension,S04E08,"May 17, 2020"
Gaia,Alive,unknown,Female,Gaia,Planet,Replacement Dimension,S04E09,"May 24, 2020"
Reggie,Dead,Mythological Creature,Male,Gaia,Planet,Replacement Dimension,S04E09,"May 24, 2020"
Ticktock,unknown,Humanoid,Genderless,Gaia,Planet,Replacement Dimension,S04E09,"May 24, 2020"
Florflock,Alive,Humanoid,Genderless,Gaia,Planet,Replacement Dimension,S04E09,"May 24, 2020"
Squeeb,Alive,Humanoid,Genderless,Gaia,Planet,Replacement Dimension,S04E09,"May 24, 2020"
Defiance Beth,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E10,"May 31, 2020"
Defiance Beth,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Defiance Squanchette,Alive,Alien,Female,Defiance's Ship,Spacecraft,Replacement Dimension,S04E10,"May 31, 2020"
Defiance Doctor,Alive,Alien,Male,Defiance's Base,Base,Replacement Dimension,S04E10,"May 31, 2020"
New Improved Galactic Federation Guard,Dead,Alien,Male,NX-5 Planet Remover,Death Star,Replacement Dimension,S04E10,"May 31, 2020"
New Improved Galactic Federation Guard,Dead,Alien,Male,NX-5 Planet Remover,Death Star,Replacement Dimension,S04E10,"May 31, 2020"
Mr. Nimbus,Alive,Mythological Creature,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E01,"June 20, 2021"
Hoovy,Dead,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Bova,Dead,Humanoid,Female,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Japheth,Dead,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Japheth's Middle Son,Dead,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Japheth's Eldest Son,Dead,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Japheth's Youngest Son,Dead,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Japheth's Grandson,Dead,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Adam,Dead,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E01,"June 20, 2021"
Adam's Mother,Dead,Humanoid,Female,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Warlock,Dead,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Evolved Narnian,Alive,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Mr. Nimbus Secretary,Alive,Animal,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E01,"June 20, 2021"
Evolved Narnian Disguised as Morty,Alive,Humanoid,Male,Narnia Dimension,Dimension,Fantasy Dimension,S05E01,"June 20, 2021"
Mr. Nimbus' Squid,Dead,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E01,"June 20, 2021"
Scarecrow Rick,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Scarecrow Summer,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Scarecrow Jerry,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Scarecrow Morty,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Scarecrow Beth,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Glockenspiel Jerry,Alive,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Glockenspiel Beth,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Glockenspiel Rick,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Glockenspiel Summer,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Glockenspiel Morty,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Wicker Beth,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Wicker Rick,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Wicker Morty,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Wicker Summer,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Metal Rick,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Gun Brain Rick,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Mr. Always Wants to be Hunted,Alive,Poopybutthole,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Squid Costume Beth,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Squid Costume Jerry,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Squid Costume Morty,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Squid Costume Rick,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Squid Costume Summer,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Dracula,Alive,Mythological Creature,Male,Interdimensional Cable,TV,unknown,S05E02,"June 27, 2021"
Steve,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
When Wolf,Alive,Mythological Creature,Male,Interdimensional Cable,TV,unknown,S05E02,"June 27, 2021"
Too Cute to Murder Beth,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Too Cute to Murder Rick,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Too Cute to Murder Jerry,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Too Cute to Murder Morty,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Too Cute to Murder Summer,Dead,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
Planetina,Alive,Humanoid,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E03,"July 4, 2021"
Daphne,Alive,Alien,Female,Ferkus 9,Planet,Replacement Dimension,S05E03,"July 4, 2021"
Diesel Weasel,Alive,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E03,"July 4, 2021"
Eddie,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E03,"July 4, 2021"
Xing Ho,Dead,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E03,"July 4, 2021"
Air Tina-Teer,Dead,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E03,"July 4, 2021"
Water Tina-Teer,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E03,"July 4, 2021"
Planetina Buyer,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E03,"July 4, 2021"
Tony Galopagus,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E03,"July 4, 2021"
Sticky,Alive,unknown,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Professor Shabooboo,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Sperm Queen,Dead,unknown,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
CHUD King,Alive,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Princess Ponietta,Alive,Animal,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Naruto Smith,Alive,Humanoid,Male,Space,Space,Replacement Dimension,S05E04,"July 11, 2021"
Naruto Smith,Alive,Humanoid,Male,Space,Space,Replacement Dimension,S05E07,"August 1, 2021"
Blazen,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Kathy Ireland,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Amazing Johnathan,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Foal Sanchez,Alive,Humanoid,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Spaceman,Dead,Human,Male,Space,Space,Replacement Dimension,S05E04,"July 11, 2021"
Cirque du Soleil Zumanity Member,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Cirque du Soleil Zumanity Member,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Cirque du Soleil Zumanity Member,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Cirque du Soleil Zumanity Member,Dead,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Cirque du Soleil Zumanity Member,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
Bruce Chutback,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E05,"July 18, 2021"
Alyson Hannigan,Dead,Alien,Female,Z. Q. P. D.,Police Department,Replacement Dimension,S05E05,"July 18, 2021"
Cenobite,unknown,Mythological Creature,Male,Hell,Hell,Replacement Dimension,S05E05,"July 18, 2021"
Cenobite,unknown,Mythological Creature,Female,Hell,Hell,Replacement Dimension,S05E05,"July 18, 2021"
Cenobite,unknown,Mythological Creature,Male,Hell,Hell,Replacement Dimension,S05E05,"July 18, 2021"
Cenobite,unknown,Mythological Creature,Male,Hell,Hell,Replacement Dimension,S05E05,"July 18, 2021"
Cenobite,unknown,Mythological Creature,Male,Hell,Hell,Replacement Dimension,S05E05,"July 18, 2021"
Coat Rack Head,unknown,Mythological Creature,Male,Hell,Hell,Replacement Dimension,S05E05,"July 18, 2021"
Mousetrap Nipples,unknown,Mythological Creature,Male,Hell,Hell,Replacement Dimension,S05E05,"July 18, 2021"
Changeformer,Dead,Robot,Male,Space Tahoe,"",Replacement Dimension,S05E05,"July 18, 2021"
Changeformer,Dead,Robot,Male,Space Tahoe,"",Replacement Dimension,S05E05,"July 18, 2021"
Space Cruiser,Alive,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E06,"August 30, 2015"
Space Cruiser,Alive,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Coop,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Dwayne,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Franklin D. Roosevelt,Dead,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
President's General,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
President's General,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Giant Assassin Hidden in the Statue of Liberty,Alive,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Turkey Morty,Alive,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Turkey Rick,Alive,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Turkey President Curtis,Alive,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Martínez,Dead,Animal,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Marvin,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Jackey,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Native Alien,Alive,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Pilgrim Alien,Alive,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
President Turkey,Dead,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Mary-Lou,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
Big Fat rick,unknown,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Hothead Rick,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Ricardo Montoya,unknown,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Wrap-it-up Little Rick,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Yo-yo Rick,unknown,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Voiceoverian,Dead,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Voiceoverian,Dead,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Gotron Pilot,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Gotron Pilot,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Gotron Pilot,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Young Memory Rick,Alive,Human,Male,Rick's Memories,Memory,"",S05E08,"August 8, 2021"
Memory Tammy,Dead,Human,Female,Birdperson's Consciousness,Consciousness,Replacement Dimension,S05E08,"August 8, 2021"
Rick's Garage,Alive,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E08,"August 8, 2021"
Memory Squanchy,Dead,Alien,Male,Birdperson's Consciousness,Consciousness,Replacement Dimension,S05E08,"August 8, 2021"
Memory Rick,Dead,Human,Male,Birdperson's Consciousness,Consciousness,Replacement Dimension,S05E08,"August 8, 2021"
Memory Rick,Dead,Human,Male,Birdperson's Consciousness,Consciousness,Replacement Dimension,S05E08,"August 8, 2021"
Memory Geardude,Dead,Alien,Male,Birdperson's Consciousness,Consciousness,Replacement Dimension,S05E08,"August 8, 2021"
Birdperson & Tammy's Child,Alive,Humanoid,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E08,"August 8, 2021"
Two Crows,Alive,Animal,unknown,Rick and Two Crows Planet,Planet,Replacement Dimension,S05E09,"September 5, 2021"
Two Crows,Alive,Animal,unknown,Rick and Two Crows Planet,Planet,Replacement Dimension,S05E10,"September 5, 2021"
Mr. Cookie President,Alive,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E09,"September 5, 2021"
Nick,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E09,"September 5, 2021"
Harold (Garbage Goober),Alive,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E09,"September 5, 2021"
Harold's Wife,Alive,Alien,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E09,"September 5, 2021"
Alien Crow,Dead,Alien,Male,Avian Planet,Planet,Replacement Dimension,S05E09,"September 5, 2021"
Alien Crow,Dead,Alien,Female,Avian Planet,Planet,Replacement Dimension,S05E09,"September 5, 2021"
Samansky,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Palicki,Alive,Alien,Male,Normal Size Bug Dimension,Dimension,"",S05E07,"August 1, 2021"
Sarge,Alive,Alien,Male,Normal Size Bug Dimension,Dimension,"",S05E07,"August 1, 2021"
Slartivartian,Dead,Alien,Male,Slartivart,Planet,Replacement Dimension,S05E03,"July 4, 2021"
Ferkusian,Alive,Alien,Male,Ferkus 9,Planet,Replacement Dimension,S05E03,"July 4, 2021"
Morglutzian,Dead,Alien,Male,Morglutz,Planet,Replacement Dimension,S05E03,"July 4, 2021"
Super Turkey,Dead,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
7+7 Years Old Morty,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
26 Years Old Morty,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
40 Years Old Morty,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Andy,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Baby Mouse Skin Morty,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Metaphor for Capitalism,Dead,Humanoid,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Beth Sanchez,Dead,Human,Female,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
Crow Scare,Alive,Humanoid,Male,Rick and Two Crows Planet,Planet,Replacement Dimension,S05E10,"September 5, 2021"
Pussifer,Dead,Animal,Male,Rick and Two Crows Planet,Planet,Replacement Dimension,S05E10,"September 5, 2021"
Stan Lee Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Re-Build-a-Morty Morty,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Deformed Morty,Dead,Humanoid,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Crow Horse,Alive,Robot,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E10,"September 5, 2021"
Bald Rick,Dead,Human,Male,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
Punk Rick,Dead,Human,Male,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
Party Rick,Dead,Human,Male,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
Scar Rick,Dead,Human,Male,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
Long Hair Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Redhead Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Redhead Morty,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Gotron,unknown,Robot,Genderless,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E07,"August 1, 2021"
Young Jerry,unknown,Human,Male,Earth (Unknown dimension),Planet,unknown,S05E10,"September 5, 2021"
Young Beth,unknown,Human,Female,Earth (Unknown dimension),Planet,unknown,S05E10,"September 5, 2021"
Young Beth,unknown,Human,Female,Earth (Unknown dimension),Planet,unknown,S05E10,"September 5, 2021"
Young Jerry,unknown,Human,Male,Earth (Unknown dimension),Planet,unknown,S05E10,"September 5, 2021"
Butter Robot,Alive,Robot,Genderless,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E09,"March 24, 2014"
